	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs15	0.666666666667	0.743055555556	0.753623188406	0.705882352941	0.84126984127	0.795081967213	0.742268041237	0.786324786325	0.709401709402	0.762589928058	0.0	0.691358024691	0.778846153846	0.685950413223	0.755905511811	0.732673267327	0.720338983051	0.747663551402	0.824742268041	0.769230769231	0.8	0.741666666667	0.756097560976	0.72	0.756097560976	0.682242990654	0.83	0.72641509434	0.801886792453	0.732142857143	0.765306122449
MCTs16	0.613636363636	0.754237288136	0.733944954128	0.642857142857	0.755555555556	0.701149425287	0.646153846154	0.729411764706	0.7	0.710280373832	0.691358024691	0.0	0.69014084507	0.684210526316	0.76	0.617647058824	0.685393258427	0.591549295775	0.87323943662	0.655172413793	0.752688172043	0.741935483871	0.692307692308	0.714285714286	0.692307692308	0.679012345679	0.723076923077	0.597222222222	0.72602739726	0.714285714286	0.720588235294
MCTs18	0.723214285714	0.645161290323	0.696721311475	0.723684210526	0.585106382979	0.646464646465	0.584415584416	0.69696969697	0.606060606061	0.617391304348	0.778846153846	0.69014084507	0.0	0.696428571429	0.592233009709	0.67816091954	0.547368421053	0.559523809524	0.753086419753	0.605633802817	0.754545454545	0.606060606061	0.780821917808	0.651376146789	0.691588785047	0.652631578947	0.649350649351	0.715789473684	0.538461538462	0.642105263158	0.56
MCTs19	0.577235772358	0.648648648649	0.645390070922	0.759615384615	0.7109375	0.628099173554	0.657142857143	0.732283464567	0.617886178862	0.615942028986	0.685950413223	0.684210526316	0.696428571429	0.0	0.648854961832	0.663636363636	0.547008547009	0.621621621622	0.853448275862	0.649484536082	0.729323308271	0.702290076336	0.739583333333	0.612403100775	0.634920634921	0.518518518519	0.752293577982	0.672413793103	0.730434782609	0.691056910569	0.703703703704
MCTs20	0.651162790698	0.646258503401	0.602941176471	0.780952380952	0.633333333333	0.613445378151	0.640776699029	0.666666666667	0.614754098361	0.560606060606	0.755905511811	0.76	0.592233009709	0.648854961832	0.0	0.635514018692	0.603305785124	0.642857142857	0.754716981132	0.7	0.746268656716	0.517543859649	0.775510204082	0.609375	0.575	0.605263157895	0.772727272727	0.714285714286	0.739130434783	0.688524590164	0.623762376238
MCTs21	0.666666666667	0.748148148148	0.677685950413	0.693333333333	0.711538461538	0.59375	0.658536585366	0.686868686869	0.650485436893	0.69918699187	0.732673267327	0.617647058824	0.67816091954	0.663636363636	0.635514018692	0.0	0.650485436893	0.629213483146	0.879120879121	0.611111111111	0.767857142857	0.67619047619	0.714285714286	0.745762711864	0.657142857143	0.642105263158	0.779069767442	0.677419354839	0.776595744681	0.7	0.788888888889
MCTs22	0.547826086957	0.588235294118	0.512195121951	0.684782608696	0.598214285714	0.563636363636	0.585106382979	0.646017699115	0.471698113208	0.581395348837	0.720338983051	0.685393258427	0.547368421053	0.547008547009	0.603305785124	0.650485436893	0.0	0.535353535354	0.762376237624	0.648351648352	0.669421487603	0.638655462185	0.744444444444	0.586776859504	0.548672566372	0.579439252336	0.72	0.660550458716	0.606060606061	0.621621621622	0.610526315789
MCTs23	0.611111111111	0.674242424242	0.593220338983	0.666666666667	0.653846153846	0.575757575758	0.512820512821	0.626262626263	0.632075471698	0.639344262295	0.747663551402	0.591549295775	0.559523809524	0.621621621622	0.642857142857	0.629213483146	0.535353535354	0.0	0.786516853933	0.675	0.714285714286	0.669724770642	0.702702702703	0.660869565217	0.6	0.59375	0.646341463415	0.612903225806	0.640449438202	0.666666666667	0.736263736264
MCTs24	0.818181818182	0.834586466165	0.773109243697	0.8	0.811881188119	0.889908256881	0.753246753247	0.851485148515	0.774509803922	0.773109243697	0.824742268041	0.87323943662	0.753086419753	0.853448275862	0.754716981132	0.879120879121	0.762376237624	0.786516853933	0.0	0.897435897436	0.872727272727	0.762376237624	0.774193548387	0.759259259259	0.81308411215	0.814432989691	0.833333333333	0.876288659794	0.7375	0.778947368421	0.75
MCTs25	0.666666666667	0.735537190083	0.725663716814	0.757575757576	0.731182795699	0.647727272727	0.617647058824	0.747252747253	0.61797752809	0.678899082569	0.769230769231	0.655172413793	0.605633802817	0.649484536082	0.7	0.611111111111	0.648351648352	0.675	0.897435897436	0.0	0.792079207921	0.663043478261	0.806451612903	0.68	0.697916666667	0.604938271605	0.780821917808	0.710843373494	0.7625	0.719101123596	0.69014084507
MCTs26	0.723076923077	0.700680272109	0.68115942029	0.75	0.72131147541	0.733870967742	0.742857142857	0.743801652893	0.722222222222	0.761904761905	0.8	0.752688172043	0.754545454545	0.729323308271	0.746268656716	0.767857142857	0.669421487603	0.714285714286	0.872727272727	0.792079207921	0.0	0.712	0.88	0.721804511278	0.7265625	0.651785714286	0.690721649485	0.657407407407	0.695238095238	0.71186440678	0.764150943396
MCTs27	0.664	0.647887323944	0.644444444444	0.765306122449	0.634782608696	0.661016949153	0.585106382979	0.681034482759	0.578947368421	0.613636363636	0.741666666667	0.741935483871	0.606060606061	0.702290076336	0.517543859649	0.67619047619	0.638655462185	0.669724770642	0.762376237624	0.663043478261	0.712	0.0	0.84693877551	0.609756097561	0.598290598291	0.666666666667	0.757281553398	0.730434782609	0.698113207547	0.692307692308	0.610526315789
MCTs28	0.731182795699	0.818181818182	0.792792792793	0.758620689655	0.863157894737	0.788888888889	0.782608695652	0.790697674419	0.758241758242	0.792792792793	0.756097560976	0.692307692308	0.780821917808	0.739583333333	0.775510204082	0.714285714286	0.744444444444	0.702702702703	0.774193548387	0.806451612903	0.88	0.84693877551	0.0	0.792079207921	0.814432989691	0.743902439024	0.838235294118	0.7875	0.710144927536	0.731707317073	0.830985915493
MCTs29	0.603174603175	0.54347826087	0.618705035971	0.73786407767	0.703125	0.685039370079	0.594059405941	0.682926829268	0.609756097561	0.567164179104	0.72	0.714285714286	0.651376146789	0.612403100775	0.609375	0.745762711864	0.586776859504	0.660869565217	0.759259259259	0.68	0.721804511278	0.609756097561	0.792079207921	0.0	0.699248120301	0.669421487603	0.754545454545	0.663793103448	0.675675675676	0.672131147541	0.657142857143
MCTs31	0.648	0.671232876712	0.587786259542	0.757575757576	0.605263157895	0.58407079646	0.676470588235	0.616071428571	0.610169491525	0.639705882353	0.756097560976	0.692307692308	0.691588785047	0.634920634921	0.575	0.657142857143	0.548672566372	0.6	0.81308411215	0.697916666667	0.7265625	0.598290598291	0.814432989691	0.699248120301	0.0	0.649122807018	0.725490196078	0.62962962963	0.738738738739	0.75	0.686274509804
MCTs32	0.572727272727	0.631578947368	0.581967213115	0.709302325581	0.675675675676	0.62962962963	0.633333333333	0.650943396226	0.592592592593	0.6484375	0.682242990654	0.679012345679	0.652631578947	0.518518518519	0.605263157895	0.642105263158	0.579439252336	0.59375	0.814432989691	0.604938271605	0.651785714286	0.666666666667	0.743902439024	0.669421487603	0.649122807018	0.0	0.688888888889	0.626262626263	0.745098039216	0.688073394495	0.702127659574
MCTs33	0.745283018868	0.736	0.704347826087	0.739130434783	0.691489361702	0.694736842105	0.662162162162	0.677777777778	0.780952380952	0.758333333333	0.83	0.723076923077	0.649350649351	0.752293577982	0.772727272727	0.779069767442	0.72	0.646341463415	0.833333333333	0.780821917808	0.690721649485	0.757281553398	0.838235294118	0.754545454545	0.725490196078	0.688888888889	0.0	0.564102564103	0.683544303797	0.70652173913	0.74358974359
MCTs34	0.627272727273	0.656488549618	0.642276422764	0.670886075949	0.657142857143	0.58	0.714285714286	0.616161616162	0.684684684685	0.664	0.72641509434	0.597222222222	0.715789473684	0.672413793103	0.714285714286	0.677419354839	0.660550458716	0.612903225806	0.876288659794	0.710843373494	0.657407407407	0.730434782609	0.7875	0.663793103448	0.62962962963	0.626262626263	0.564102564103	0.0	0.742268041237	0.656862745098	0.711111111111
MCTs35	0.723214285714	0.677165354331	0.728	0.772151898734	0.683168316832	0.686274509804	0.620253164557	0.747572815534	0.710280373832	0.696721311475	0.801886792453	0.72602739726	0.538461538462	0.730434782609	0.739130434783	0.776595744681	0.606060606061	0.640449438202	0.7375	0.7625	0.695238095238	0.698113207547	0.710144927536	0.675675675676	0.738738738739	0.745098039216	0.683544303797	0.742268041237	0.0	0.65625	0.698795180723
MCTs36	0.672268907563	0.624060150376	0.681818181818	0.682352941176	0.745762711864	0.669642857143	0.666666666667	0.666666666667	0.633928571429	0.671755725191	0.732142857143	0.714285714286	0.642105263158	0.691056910569	0.688524590164	0.7	0.621621621622	0.666666666667	0.778947368421	0.719101123596	0.71186440678	0.692307692308	0.731707317073	0.672131147541	0.75	0.688073394495	0.70652173913	0.656862745098	0.65625	0.0	0.71875
MCTs37	0.765765765766	0.693548387097	0.714285714286	0.736111111111	0.604395604396	0.745098039216	0.696202531646	0.794117647059	0.639175257732	0.633928571429	0.765306122449	0.720588235294	0.56	0.703703703704	0.623762376238	0.788888888889	0.610526315789	0.736263736264	0.75	0.69014084507	0.764150943396	0.610526315789	0.830985915493	0.657142857143	0.686274509804	0.702127659574	0.74358974359	0.711111111111	0.698795180723	0.71875	0.0
