	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs15	8.34609250399	4.96363636364	4.47846889952	4.7316017316	5.83172147002	7.15087040619	8.64705882353	8.56363636364	5.06951871658	6.40677966102	0.0	9.08777429467	7.73098330241	7.15151515152	6.21212121212	6.13636363636	6.12554112554	5.55064935065	6.52492668622	4.41414141414	4.54545454545	5.47846889952	5.995215311	7.53506493506	6.55464759959	8.05928853755	8.36363636364	7.88087774295	4.27272727273	6.25454545455	5.82965578111
MCTs16	5.53297035693	7.35270935961	8.69782214156	7.85878489327	6.74052335534	5.4688187821	8.89655172414	3.06206896552	5.84178498986	6.87668030392	9.08777429467	0.0	7.2751583392	6.02716823406	8.51201671891	9.04231974922	7.70005473454	7.76354679803	5.18687430478	8.62068965517	8.89655172414	7.84875983061	5.09255898367	6.56354679803	6.02014722976	6.35982008996	6.12068965517	5.37931034483	6.81504702194	6.6908045977	6.92802142618
MCTs18	3.4343000358	7.3387755102	5.96562835661	5.76870748299	5.46157186279	5.95049934868	7.25450180072	6.6693877551	6.5006002401	5.49498443445	7.73098330241	7.2751583392	0.0	4.81508967223	4.92640692641	4.8840445269	5.44671201814	7.0693877551	6.18169848585	7.75510204082	7.75510204082	5.22878625134	6.58646616541	6.94693877551	5.12497133685	4.24667258208	4.59183673469	6.58409570725	7.39517625232	5.49659863946	7.21180899544
MCTs19	4.44178628389	5.41991341991	6.62918660287	6.54112554113	4.84203739523	3.75048355899	9.60606060606	6.37575757576	4.46345811052	7.1884951207	7.15151515152	6.02716823406	4.81508967223	0.0	5.9696969697	6.77272727273	5.22222222222	7.64761904762	5.403714565	8.24242424242	8.42424242424	6.9298245614	5.17543859649	7.33593073593	3.88287368063	5.55862977602	6.09090909091	6.54649947753	6.9696969697	3.98787878788	4.82759635187
MCTs20	5.20893141946	5.99134199134	5.05901116427	5.22943722944	6.69503546099	6.91553836235	9.21212121212	8.01212121212	5.72905525847	7.17822290704	6.21212121212	8.51201671891	4.92640692641	5.9696969697	0.0	5.80303030303	5.4025974026	6.67705627706	6.72825024438	6.84848484848	6.84848484848	5.62041467305	5.69059011164	7.66926406926	6.13483146067	4.87483530962	5.92640692641	7.51724137931	6.12121212121	5.95454545455	6.76846131215
MCTs21	7.23684210526	5.93896103896	5.49043062201	5.75108225108	6.94938749194	7.44584139265	7.03743315508	8.51818181818	6.91711229947	4.01309707242	6.13636363636	9.04231974922	4.8840445269	6.77272727273	5.80303030303	0.0	5.75324675325	6.87402597403	6.48826979472	6.77272727273	7.04545454545	4.65948963317	6.83971291866	6.26233766234	6.58988764045	7.19565217391	7.22727272727	6.90438871473	6.40909090909	7.06666666667	5.8773168579
MCTs22	5.45864661654	4.7873015873	3.98997493734	4.60317460317	3.93718338399	5.43093549477	6.09523809524	7.13650793651	5.80672268908	5.36346516008	6.12554112554	7.70005473454	5.44671201814	5.22222222222	5.4025974026	5.75324675325	0.0	4.4253968254	4.87916026626	6.28571428571	6.69841269841	4.12197159566	6.69841269841	6.67936507937	3.7089352595	5.37888198758	5.77777777778	5.3601532567	6.88888888889	6.13333333333	6.3455077824
MCTs23	7.24711779449	4.74285714286	3.94060150376	3.77142857143	4.95967578521	6.76109422492	6.1243697479	7.2	6.08403361345	5.48958837772	5.55064935065	7.76354679803	7.0693877551	7.64761904762	6.67705627706	6.87402597403	4.4253968254	0.0	5.13456221198	4.45714285714	4.74285714286	3.37243107769	5.94586466165	6.85714285714	5.94028892456	6.86708074534	6.08571428571	5.56551724138	5.64155844156	8.62857142857	7.88682385576
MCTs24	5.18109790606	4.71428571429	5.74787775891	5.15975422427	4.66071837108	5.26080988332	7.0	4.12903225806	4.43453510436	4.31383269546	6.52492668622	5.18687430478	6.18169848585	5.403714565	6.72825024438	6.48826979472	4.87916026626	5.13456221198	0.0	5.38709677419	6.05263157895	5.03961516695	3.6740237691	4.43686635945	3.96520478434	5.03927068724	5.17741935484	4.19132369299	5.30498533724	6.96129032258	5.83244597557
MCTs25	7.29824561404	6.28571428571	4.18421052632	3.52380952381	7.09219858156	8.31914893617	6.3137254902	6.08888888889	6.94117647059	6.10169491525	4.41414141414	8.62068965517	7.75510204082	8.24242424242	6.84848484848	6.77272727273	6.28571428571	4.45714285714	5.38709677419	0.0	3.38596491228	4.63157894737	6.63157894737	5.55238095238	7.12359550562	6.26086956522	7.0	7.37931034483	5.06060606061	8.8	7.92233009709
MCTs26	8.0350877193	6.17142857143	3.86842105263	3.67167919799	7.12056737589	8.55319148936	7.69969040248	8.25263157895	6.70588235294	6.40677966102	4.54545454545	8.89655172414	7.75510204082	8.42424242424	6.84848484848	7.04545454545	6.69841269841	4.74285714286	6.05263157895	3.38596491228	0.0	4.91228070175	6.63157894737	7.22406015038	7.09757539917	7.74828375286	8.05263157895	7.25408348457	4.90909090909	8.8	7.90291262136
MCTs27	6.21052631579	4.95939849624	3.0	3.4335839599	5.12430011198	6.72527062337	6.12074303406	7.30526315789	5.99380804954	4.01189414213	5.47846889952	7.84875983061	5.22878625134	6.9298245614	5.62041467305	4.65948963317	4.12197159566	3.37243107769	5.03961516695	4.63157894737	4.91228070175	0.0	5.9649122807	6.6977443609	5.14764439188	5.92372234935	6.36842105263	6.06110102843	5.74481658692	7.71228070175	7.41611309828
MCTs28	6.45614035088	4.48872180451	6.05263157895	5.86967418546	6.17021276596	4.54423292273	9.15789473684	4.78947368421	3.31269349845	5.59857270294	5.995215311	5.09255898367	6.58646616541	5.17543859649	5.69059011164	6.83971291866	6.69841269841	5.94586466165	3.6740237691	6.63157894737	6.63157894737	5.9649122807	0.0	6.41503759398	5.57303370787	6.4942791762	6.87218045113	5.44827586207	3.32535885167	6.64210526316	5.61880429228
MCTs29	5.52380952381	5.57142857143	7.14511278195	6.26666666667	6.40040526849	6.76778115502	6.11428571429	4.45714285714	6.26386554622	5.64939467312	7.53506493506	6.56354679803	6.94693877551	7.33593073593	7.66926406926	6.26233766234	6.67936507937	6.85714285714	4.43686635945	5.55238095238	7.22406015038	6.6977443609	6.41503759398	0.0	5.80545746388	5.72670807453	6.35714285714	4.22266009852	6.01558441558	6.99047619048	5.25714285714
MCTs31	4.33668440765	4.68057784912	5.15819041987	5.50775815944	2.74858554466	4.01506096103	7.30337078652	5.52808988764	4.62921348315	5.52923252714	6.55464759959	6.02014722976	5.12497133685	3.88287368063	6.13483146067	6.58988764045	3.7089352595	5.94028892456	3.96520478434	7.12359550562	7.09757539917	5.14764439188	5.57303370787	5.80545746388	0.0	4.87151929653	5.49438202247	3.97985277024	6.68845760981	4.6202247191	5.31231591578
MCTs32	3.30892448513	7.52422360248	6.14302059497	5.26708074534	5.71939562134	6.87789084181	7.39130434783	4.53913043478	6.27621483376	7.37361827561	8.05928853755	6.35982008996	4.24667258208	5.55862977602	4.87483530962	7.19565217391	5.37888198758	6.86708074534	5.03927068724	6.26086956522	7.74828375286	5.92372234935	6.4942791762	5.72670807453	4.87151929653	0.0	3.24534161491	6.27136431784	7.96837944664	6.56086956522	7.65892781764
MCTs33	4.33834586466	7.34285714286	6.57894736842	5.57142857143	5.75177304965	7.51063829787	7.5	4.78571428571	6.82352941176	7.67796610169	8.36363636364	6.12068965517	4.59183673469	6.09090909091	5.92640692641	7.22727272727	5.77777777778	6.08571428571	5.17741935484	7.0	8.05263157895	6.36842105263	6.87218045113	6.35714285714	5.49438202247	3.24534161491	0.0	6.65517241379	8.27272727273	7.06666666667	8.5145631068
MCTs34	5.17301875378	4.97438423645	6.75408348457	6.61740558292	4.87649792125	4.48642699927	6.8275862069	4.68965517241	5.31845841785	5.19520748101	7.88087774295	5.37931034483	6.58409570725	6.54649947753	7.51724137931	6.90438871473	5.3601532567	5.56551724138	4.19132369299	7.37931034483	7.25408348457	6.06110102843	5.44827586207	4.22266009852	3.97985277024	6.27136431784	6.65517241379	0.0	6.13479623824	6.56206896552	5.29963173753
MCTs35	7.30781499203	4.41558441558	4.7009569378	4.82251082251	7.07414571244	5.52804642166	8.72727272727	6.29090909091	4.50802139037	5.16795069337	4.27272727273	6.81504702194	7.39517625232	6.9696969697	6.12121212121	6.40909090909	6.88888888889	5.64155844156	5.30498533724	5.06060606061	4.90909090909	5.74481658692	3.32535885167	6.01558441558	6.68845760981	7.96837944664	8.27272727273	6.13479623824	0.0	6.77272727273	5.79699911739
MCTs36	4.37894736842	5.91904761905	7.01052631579	7.18095238095	4.97021276596	4.71489361702	9.7	7.16666666667	5.16274509804	7.29152542373	6.25454545455	6.6908045977	5.49659863946	3.98787878788	5.95454545455	7.06666666667	6.13333333333	8.62857142857	6.96129032258	8.8	8.8	7.71228070175	6.64210526316	6.99047619048	4.6202247191	6.56086956522	7.06666666667	6.56206896552	6.77272727273	0.0	4.16893203883
MCTs37	6.27661386476	4.25742024965	7.26009197752	7.58206195099	5.14576878055	4.61206362322	9.5145631068	7.03300970874	4.01484865791	6.13230212276	5.82965578111	6.92802142618	7.21180899544	4.82759635187	6.76846131215	5.8773168579	6.3455077824	7.88682385576	5.83244597557	7.92233009709	7.90291262136	7.41611309828	5.61880429228	5.25714285714	5.31231591578	7.65892781764	8.5145631068	5.29963173753	5.79699911739	4.16893203883	0.0
