	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs27	0.622222222222	0.698113207547	0.525	0.567567567568	0.650793650794	0.703703703704	0.675675675676	0.702702702703	0.744186046512	0.536585365854	0.810810810811	0.710526315789	0.547619047619	0.75	0.714285714286	0.641025641026	0.488372093023	0.55	0.581395348837	0.69696969697	0.75	0.0	0.775	0.761904761905	0.615384615385	0.5	0.631578947368	0.613636363636	0.846153846154	0.816326530612	0.854545454545
MCTs28	0.657142857143	0.714285714286	0.810810810811	0.689655172414	0.771929824561	0.690476190476	0.9375	0.625	0.555555555556	0.75	0.739130434783	0.64	0.756756756757	0.648648648649	0.75	0.8125	0.780487804878	0.735294117647	0.5625	0.782608695652	0.8	0.775	0.0	0.678571428571	0.704545454545	0.666666666667	0.806451612903	0.647058823529	0.5	0.735294117647	0.769230769231
MCTs29	0.648648648649	0.704545454545	0.763157894737	0.677419354839	0.762711864407	0.791666666667	0.84375	0.615384615385	0.6875	0.628571428571	0.769230769231	0.62962962963	0.775	0.795454545455	0.777777777778	0.71875	0.767441860465	0.722222222222	0.638888888889	0.590909090909	0.68	0.761904761905	0.678571428571	0.0	0.75	0.655172413793	0.787878787879	0.515151515152	0.565217391304	0.722222222222	0.657894736842
MCTs31	0.6	0.574074074074	0.574468085106	0.673913043478	0.475409836066	0.528301886792	0.787234042553	0.697674418605	0.622222222222	0.666666666667	0.731707317073	0.674418604651	0.673076923077	0.54	0.767441860465	0.78	0.446808510638	0.68	0.5	0.785714285714	0.795454545455	0.615384615385	0.704545454545	0.75	0.0	0.595238095238	0.695652173913	0.5625	0.795454545455	0.625	0.732142857143
MCTs32	0.46875	0.782608695652	0.5625	0.333333333333	0.714285714286	0.733333333333	0.838709677419	0.6	0.677419354839	0.72972972973	0.76	0.615384615385	0.5	0.666666666667	0.608695652174	0.709677419355	0.514285714286	0.59375	0.628571428571	0.571428571429	0.666666666667	0.5	0.666666666667	0.655172413793	0.595238095238	0.0	0.44	0.666666666667	0.769230769231	0.75	0.837209302326
MCTs33	0.611111111111	0.760869565217	0.72972972973	0.535714285714	0.672727272727	0.791666666667	0.84375	0.56	0.764705882353	0.829268292683	0.896551724138	0.576923076923	0.6	0.738095238095	0.730769230769	0.794117647059	0.605263157895	0.516129032258	0.74358974359	0.76	0.821428571429	0.631578947368	0.806451612903	0.787878787879	0.695652173913	0.44	0.0	0.74358974359	0.9	0.820512820513	0.9375
MCTs34	0.627906976744	0.533333333333	0.697674418605	0.684210526316	0.633333333333	0.66	0.756756756757	0.548387096774	0.621621621622	0.609756097561	0.828571428571	0.5625	0.739130434783	0.734693877551	0.833333333333	0.780487804878	0.622222222222	0.552631578947	0.473684210526	0.75	0.727272727273	0.613636363636	0.647058823529	0.515151515152	0.5625	0.666666666667	0.74358974359	0.0	0.727272727273	0.777777777778	0.723404255319
MCTs35	0.735294117647	0.75	0.823529411765	0.785714285714	0.821428571429	0.725	0.928571428571	0.739130434783	0.6	0.71875	0.684210526316	0.75	0.8	0.756756756757	0.7	0.785714285714	0.85	0.818181818182	0.727272727273	0.736842105263	0.761904761905	0.846153846154	0.5	0.565217391304	0.795454545455	0.769230769231	0.9	0.727272727273	0.0	0.607142857143	0.705882352941
MCTs36	0.564102564103	0.714285714286	0.767441860465	0.763157894737	0.614035087719	0.511627906977	0.951219512195	0.8	0.628571428571	0.8	0.689655172414	0.805555555556	0.658536585366	0.525	0.655172413793	0.72972972973	0.717391304348	0.869565217391	0.804347826087	0.84375	0.852941176471	0.816326530612	0.735294117647	0.722222222222	0.625	0.75	0.820512820513	0.777777777778	0.607142857143	0.0	0.609756097561
MCTs37	0.755102040816	0.612244897959	0.816326530612	0.869565217391	0.727272727273	0.673076923077	0.95652173913	0.853658536585	0.641025641026	0.795918367347	0.69696969697	0.857142857143	0.823529411765	0.63829787234	0.810810810811	0.731707317073	0.769230769231	0.882352941176	0.8	0.833333333333	0.842105263158	0.854545454545	0.769230769231	0.657894736842	0.732142857143	0.837209302326	0.9375	0.723404255319	0.705882352941	0.609756097561	0.0
