	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
MCTs26	0.611111111111	0.651162790698	0.704545454545	0.722222222222	0.684210526316	0.731707317073	0.714285714286	0.65625	0.625	0.764705882353	0.860465116279	0.724137931034	0.56	0.741935483871	0.739130434783	0.707317073171	0.666666666667	0.644444444444	0.837209302326	0.7	0.0	0.761904761905	0.5	0.638888888889	0.622222222222	0.787878787879	0.764705882353	0.684210526316	0.837837837838	0.648648648649	0.615384615385
MCTs27	0.410256410256	0.6	0.5	0.681818181818	0.487804878049	0.47619047619	0.46511627907	0.552631578947	0.526315789474	0.411764705882	0.547619047619	0.710526315789	0.857142857143	0.583333333333	0.478260869565	0.375	0.631578947368	0.54	0.622222222222	0.848484848485	0.761904761905	0.0	0.75	0.702127659574	0.52	0.514285714286	0.706896551724	0.487804878049	0.625	0.410256410256	0.736842105263
MCTs28	0.69696969697	0.756097560976	0.648648648649	0.818181818182	0.65625	0.815789473684	0.657142857143	0.615384615385	0.62962962963	0.75	0.833333333333	0.636363636364	0.739130434783	0.72	0.725	0.606060606061	0.777777777778	0.682926829268	0.771428571429	0.538461538462	0.5	0.75	0.0	0.645161290323	0.720930232558	0.730769230769	0.697674418605	0.69696969697	0.838709677419	0.735294117647	0.739130434783
MCTs29	0.627906976744	0.54347826087	0.595744680851	0.690476190476	0.688888888889	0.702127659574	0.659574468085	0.666666666667	0.675	0.756097560976	0.651162790698	0.789473684211	0.59375	0.736842105263	0.604166666667	0.68085106383	0.638888888889	0.6	0.688888888889	0.833333333333	0.638888888889	0.702127659574	0.645161290323	0.0	0.58	0.833333333333	0.615384615385	0.688888888889	0.761904761905	0.595238095238	0.783783783784
MCTs31	0.434782608696	0.461538461538	0.282608695652	0.418604651163	0.434782608696	0.425531914894	0.538461538462	0.586956521739	0.565217391304	0.511627906977	0.520833333333	0.659090909091	0.651162790698	0.547619047619	0.4	0.333333333333	0.558139534884	0.433962264151	0.5	0.857142857143	0.622222222222	0.52	0.720930232558	0.58	0.0	0.622222222222	0.606557377049	0.615384615385	0.725490196078	0.468085106383	0.681818181818
MCTs32	0.571428571429	0.765957446809	0.575	0.516129032258	0.571428571429	0.514285714286	0.540540540541	0.65625	0.705882352941	0.32	0.675675675676	0.458333333333	0.8	0.5	0.55	0.485714285714	0.571428571429	0.581395348837	0.484848484848	0.7	0.787878787879	0.514285714286	0.730769230769	0.833333333333	0.622222222222	0.0	0.764705882353	0.717948717949	0.69696969697	0.611111111111	0.615384615385
MCTs33	0.696428571429	0.627118644068	0.545454545455	0.745454545455	0.622641509434	0.75	0.672413793103	0.705882352941	0.711538461538	0.725490196078	0.690909090909	0.823529411765	0.795918367347	0.78431372549	0.603448275862	0.618181818182	0.811320754717	0.666666666667	0.648148148148	0.860465116279	0.764705882353	0.706896551724	0.697674418605	0.615384615385	0.606557377049	0.764705882353	0.0	0.596153846154	0.842105263158	0.696428571429	0.82
MCTs34	0.571428571429	0.583333333333	0.511111111111	0.782608695652	0.536585365854	0.622222222222	0.577777777778	0.605263157895	0.540540540541	0.555555555556	0.659090909091	0.794871794872	0.85	0.710526315789	0.521739130435	0.463414634146	0.75	0.58	0.666666666667	0.838709677419	0.684210526316	0.487804878049	0.69696969697	0.688888888889	0.615384615385	0.717948717949	0.596153846154	0.0	0.738095238095	0.536585365854	0.722222222222
MCTs35	0.675	0.803921568627	0.723404255319	0.74358974359	0.641025641026	0.589743589744	0.5	0.606060606061	0.617647058824	0.548387096774	0.790697674419	0.620689655172	0.818181818182	0.5	0.702127659574	0.666666666667	0.51724137931	0.577777777778	0.707317073171	0.791666666667	0.837837837838	0.625	0.838709677419	0.761904761905	0.725490196078	0.69696969697	0.842105263158	0.738095238095	0.0	0.675	0.818181818182
MCTs36	0.378378378378	0.612244897959	0.574468085106	0.564102564103	0.5	0.410256410256	0.545454545455	0.567567567568	0.578947368421	0.555555555556	0.627906976744	0.763157894737	0.756756756757	0.675675675676	0.583333333333	0.5	0.484848484848	0.45652173913	0.636363636364	0.838709677419	0.648648648649	0.410256410256	0.735294117647	0.595238095238	0.468085106383	0.611111111111	0.696428571429	0.536585365854	0.675	0.0	0.647058823529
MCTs37	0.647058823529	0.65	0.738095238095	0.551724137931	0.722222222222	0.628571428571	0.717948717949	0.78125	0.787878787879	0.592592592593	0.875	0.730769230769	0.545454545455	0.75	0.744186046512	0.710526315789	0.666666666667	0.704545454545	0.722222222222	0.625	0.615384615385	0.736842105263	0.739130434783	0.783783783784	0.681818181818	0.615384615385	0.82	0.722222222222	0.818181818182	0.647058823529	0.0
